Country Name,Question Number,Question,Response,Response Total %
Senegal,Q11E,Q11E How much do you trust doctors & nurses in this country?,Some,39
Senegal,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not much,11
Senegal,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not at all,4
Senegal,Q11E,Q11E How much do you trust doctors & nurses in this country?,Don't know/refused,4
Senegal,Q11F,Q11F How much do you trust NGO workers in this country?,A lot,12
Senegal,Q11F,Q11F How much do you trust NGO workers in this country?,Some,37
Senegal,Q11F,Q11F How much do you trust NGO workers in this country?,Not much,21
Senegal,Q11F,Q11F How much do you trust NGO workers in this country?,Not at all,6
Senegal,Q11F,Q11F How much do you trust NGO workers in this country?,Don't know/refused,25
Senegal,Q11G,Q11G How much do you trust traditional healers in this country?,A lot,21
Senegal,Q11G,Q11G How much do you trust traditional healers in this country?,Some,38
Senegal,Q11G,Q11G How much do you trust traditional healers in this country?,Not much,23
Senegal,Q11G,Q11G How much do you trust traditional healers in this country?,Not at all,14
Senegal,Q11G,Q11G How much do you trust traditional healers in this country?,Don't know/refused,4
Senegal,Q12,Q12 How much do you trust science?,A lot,22
Senegal,Q12,Q12 How much do you trust science?,Some,42
Senegal,Q12,Q12 How much do you trust science?,Not much,18
Senegal,Q12,Q12 How much do you trust science?,Not at all,4
Senegal,Q12,Q12 How much do you trust science?,Don't know/refused,13
Senegal,Q13,Q13 How much do you trust scientists to find out accurate information?,A lot,15
Senegal,Q13,Q13 How much do you trust scientists to find out accurate information?,Some,43
Senegal,Q13,Q13 How much do you trust scientists to find out accurate information?,Not much,17
Senegal,Q13,Q13 How much do you trust scientists to find out accurate information?,Not at all,5
Senegal,Q13,Q13 How much do you trust scientists to find out accurate information?,Don't know/refused,19
Senegal,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,A lot,17
Senegal,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Some,39
Senegal,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not much,15
Senegal,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not at all,7
Senegal,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Don't know/refused,23
Senegal,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,A lot,8
Senegal,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Some,37
Senegal,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not much,16
Senegal,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,6
Senegal,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,33
Senegal,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,17
Senegal,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,35
Senegal,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,20
Senegal,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,5
Senegal,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,23
Senegal,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,10
Senegal,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,34
Senegal,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,16
Senegal,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,7
Senegal,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,33
Senegal,Q16,Q16 How much of the population does science benefit in this country?,A lot,28
Senegal,Q16,Q16 How much of the population does science benefit in this country?,Some,38
Senegal,Q16,Q16 How much of the population does science benefit in this country?,Not much,19
Senegal,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,16
Senegal,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,59
Senegal,Q17,Q17 Does the work that scientists do benefit people like you?,No,24
Senegal,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,17
Senegal,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,76
Senegal,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,11
Senegal,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,13
Senegal,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,53
Senegal,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,16
Senegal,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,10
Senegal,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,22
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,5
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,5
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,73
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,2
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,10
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,1
Senegal,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,3
Senegal,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,23
Senegal,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,45
Senegal,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,15
Senegal,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,4
Senegal,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,13
Senegal,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,32
Senegal,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,43
Senegal,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,12
Senegal,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,3
Senegal,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,9
Senegal,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,85
Senegal,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,13
Senegal,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,3
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,87
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,8
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,2
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,2
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,1
Senegal,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,1
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,A lot,61
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,Some,12
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,8
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,not much,10
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,5
Senegal,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,4
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,A lot,68
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,Some,13
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,5
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,Not much,6
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,3
Senegal,Q26,Q26 How much do you agree that vaccines are effective?,Don't know/refused,4
Senegal,Q28,"Q28 If you have children, have your children received a vaccine?",Yes,89
Senegal,Q28,"Q28 If you have children, have your children received a vaccine?",No,8
Senegal,Q28,"Q28 If you have children, have your children received a vaccine?",Don't know/refused,3
Senegal,D1,D1 Do you have a religion,Yes,100
Senegal,D1,D1 Do you have a religion,No,0
Senegal,D1,D1 Do you have a religion,Don't know/refused,0
Senegal,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Yes,16
Senegal,Q29,Q29 Has science ever disagreed with the teachings of your religion?,No,54
Senegal,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Don't know/refused,30
Senegal,Q30,"Q30 When science disagrees with your religion, do you believe science?",Yes,8
Senegal,Q30,"Q30 When science disagrees with your religion, do you believe science?",No,88
Senegal,Q30,"Q30 When science disagrees with your religion, do you believe science?",It depends,2
Senegal,Q30,"Q30 When science disagrees with your religion, do you believe science?",Don't know/refused,1
Serbia,Q1,Q1 How much do you know about science?,A lot,6
Serbia,Q1,Q1 How much do you know about science?,Some,48
Serbia,Q1,Q1 How much do you know about science?,Not much,28
Serbia,Q1,Q1 How much do you know about science?,Not at all,16
Serbia,Q1,Q1 How much do you know about science?,Don't know/refused,2
Serbia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,A lot,42
Serbia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Some,33
Serbia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not much,16
Serbia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not at all,8
Serbia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Don't know/refused,1
Serbia,Q3,Q3 Do you think studying disease is a part of science?,Yes,90
Serbia,Q3,Q3 Do you think studying disease is a part of science?,No,5
Serbia,Q3,Q3 Do you think studying disease is a part of science?,Don't know/refused,4
Serbia,Q5A,Q5A Did you learn about science at primary school?,Yes,82
Serbia,Q5A,Q5A Did you learn about science at primary school?,No,12
Serbia,Q5A,Q5A Did you learn about science at primary school?,N/A,0
Serbia,Q5A,Q5A Did you learn about science at primary school?,Don't know/refused,5
Serbia,Q5B,Q5B Did you learn about science at secondary school?,Yes,72
Serbia,Q5B,Q5B Did you learn about science at secondary school?,No,8
Serbia,Q5B,Q5B Did you learn about science at secondary school?,N/A,18
Serbia,Q5B,Q5B Did you learn about science at secondary school?,Don't know/refused,2
Serbia,Q5C,Q5C Did you learn about science at college/university?,Yes,34
Serbia,Q5C,Q5C Did you learn about science at college/university?,No,20
Serbia,Q5C,Q5C Did you learn about science at college/university?,N/A,45
Serbia,Q5C,Q5C Did you learn about science at college/university?,Don't know/refused,1
Serbia,Q6,Q6  Have you tried to get science information in the past 30 days?,Yes,37
Serbia,Q6,Q6  Have you tried to get science information in the past 30 days?,No,61
Serbia,Q6,Q6  Have you tried to get science information in the past 30 days?,Don't know/refused,2
Serbia,Q7,Q7  Have you tried to get health information in the past 30 days?,Yes,49
Serbia,Q7,Q7  Have you tried to get health information in the past 30 days?,No,49
Serbia,Q7,Q7  Have you tried to get health information in the past 30 days?,Don't know/refused,2
Serbia,Q8,Q8  Would you like to know more about science?,Yes,60
Serbia,Q8,Q8  Would you like to know more about science?,No,33
Serbia,Q8,Q8  Would you like to know more about science?,Don't know/refused,8
Serbia,Q9,Q8  Would you like to know more about medicine/disease/health?,Yes,73
Serbia,Q9,Q8  Would you like to know more about medicine/disease/health?,No,23
Serbia,Q9,Q8  Would you like to know more about medicine/disease/health?,Don't know/refused,4
Serbia,Q10A,Q10A Do you have confidence in non profit organisations?,Yes,35
Serbia,Q10A,Q10A Do you have confidence in non profit organisations?,No,50
Serbia,Q10A,Q10A Do you have confidence in non profit organisations?,Don't know/refused,15
Serbia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Yes,67
Serbia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,No,28
Serbia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Don't know/refused,5
Serbia,Q11A,Q11A How much do you trust people in your neighbourhood?,A lot,20
Serbia,Q11A,Q11A How much do you trust people in your neighbourhood?,Some,47
Serbia,Q11A,Q11A How much do you trust people in your neighbourhood?,Not much,26
Serbia,Q11A,Q11A How much do you trust people in your neighbourhood?,Not at all,7
Serbia,Q11A,Q11A How much do you trust people in your neighbourhood?,Don't know/refused,0
Serbia,Q11B,Q11B How much do you trust this country's national government?,A lot,13
Serbia,Q11B,Q11B How much do you trust this country's national government?,Some,39
Serbia,Q11B,Q11B How much do you trust this country's national government?,Not much,25
Serbia,Q11B,Q11B How much do you trust this country's national government?,Not at all,19
Serbia,Q11B,Q11B How much do you trust this country's national government?,Don't know/refused,4
Serbia,Q11C,Q11C How much do you trust scientists in this country?,A lot,23
Serbia,Q11C,Q11C How much do you trust scientists in this country?,Some,52
Serbia,Q11C,Q11C How much do you trust scientists in this country?,Not much,16
Serbia,Q11C,Q11C How much do you trust scientists in this country?,Not at all,2
Serbia,Q11C,Q11C How much do you trust scientists in this country?,Don't know/refused,6
Serbia,Q11D,Q11D How much do you trust journalists in this country?,A lot,2
Serbia,Q11D,Q11D How much do you trust journalists in this country?,Some,21
Serbia,Q11D,Q11D How much do you trust journalists in this country?,Not much,44
Serbia,Q11D,Q11D How much do you trust journalists in this country?,Not at all,31
Serbia,Q11D,Q11D How much do you trust journalists in this country?,Don't know/refused,3
Serbia,Q11E,Q11E How much do you trust doctors & nurses in this country?,A lot,30
Serbia,Q11E,Q11E How much do you trust doctors & nurses in this country?,Some,51
Serbia,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not much,16
Serbia,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not at all,3
Serbia,Q11E,Q11E How much do you trust doctors & nurses in this country?,Don't know/refused,1
Serbia,Q11F,Q11F How much do you trust NGO workers in this country?,A lot,6
Serbia,Q11F,Q11F How much do you trust NGO workers in this country?,Some,37
Serbia,Q11F,Q11F How much do you trust NGO workers in this country?,Not much,34
Serbia,Q11F,Q11F How much do you trust NGO workers in this country?,Not at all,15
Serbia,Q11F,Q11F How much do you trust NGO workers in this country?,Don't know/refused,7
Serbia,Q11G,Q11G How much do you trust traditional healers in this country?,A lot,2
Serbia,Q11G,Q11G How much do you trust traditional healers in this country?,Some,25
Serbia,Q11G,Q11G How much do you trust traditional healers in this country?,Not much,36
Serbia,Q11G,Q11G How much do you trust traditional healers in this country?,Not at all,33
Serbia,Q11G,Q11G How much do you trust traditional healers in this country?,Don't know/refused,4
Serbia,Q12,Q12 How much do you trust science?,A lot,22
Serbia,Q12,Q12 How much do you trust science?,Some,54
Serbia,Q12,Q12 How much do you trust science?,Not much,16
Serbia,Q12,Q12 How much do you trust science?,Not at all,2
Serbia,Q12,Q12 How much do you trust science?,Don't know/refused,6
Serbia,Q13,Q13 How much do you trust scientists to find out accurate information?,A lot,19
Serbia,Q13,Q13 How much do you trust scientists to find out accurate information?,Some,49
Serbia,Q13,Q13 How much do you trust scientists to find out accurate information?,Not much,18
Serbia,Q13,Q13 How much do you trust scientists to find out accurate information?,Not at all,4
Serbia,Q13,Q13 How much do you trust scientists to find out accurate information?,Don't know/refused,9
Serbia,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,A lot,16
Serbia,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Some,48
Serbia,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not much,19
Serbia,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not at all,4
Serbia,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Don't know/refused,12
Serbia,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,A lot,9
Serbia,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Some,39
Serbia,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not much,27
Serbia,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,7
Serbia,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,18
Serbia,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,9
Serbia,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,43
Serbia,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,30
Serbia,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,7
Serbia,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,12
Serbia,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,4
Serbia,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,34
Serbia,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,34
Serbia,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,11
Serbia,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,16
Serbia,Q16,Q16 How much of the population does science benefit in this country?,A lot,31
Serbia,Q16,Q16 How much of the population does science benefit in this country?,Some,43
Serbia,Q16,Q16 How much of the population does science benefit in this country?,Not much,18
Serbia,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,8
Serbia,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,53
Serbia,Q17,Q17 Does the work that scientists do benefit people like you?,No,31
Serbia,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,16
Serbia,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,76
Serbia,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,13
Serbia,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,11
Serbia,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,26
Serbia,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,42
Serbia,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,16
Serbia,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,16
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,12
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,1
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,78
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,0
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,2
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,4
Serbia,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,3
Serbia,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,14
Serbia,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,49
Serbia,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,22
Serbia,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,9
Serbia,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,5
Serbia,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,31
Serbia,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,52
Serbia,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,12
Serbia,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,2
Serbia,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,3
Serbia,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,96
Serbia,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,3
Serbia,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,1
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,71
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,14
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,7
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,2
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,3
Serbia,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,3
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,A lot,47
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,Some,19
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,19
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,not much,5
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,4
Serbia,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,6
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,A lot,52
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,Some,21
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,15
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,Not much,3
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,3
Serbia,Q26,Q26 How much do you agree that vaccines are effective?,Don't know/refused,6
Serbia,Q28,"Q28 If you have children, have your children received a vaccine?",Yes,95
Serbia,Q28,"Q28 If you have children, have your children received a vaccine?",No,2
Serbia,Q28,"Q28 If you have children, have your children received a vaccine?",Don't know/refused,3
Serbia,D1,D1 Do you have a religion,Yes,97
Serbia,D1,D1 Do you have a religion,No,1
Serbia,D1,D1 Do you have a religion,Don't know/refused,2
Serbia,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Yes,36
Serbia,Q29,Q29 Has science ever disagreed with the teachings of your religion?,No,37
Serbia,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Don't know/refused,27
Serbia,Q30,"Q30 When science disagrees with your religion, do you believe science?",Yes,42
Serbia,Q30,"Q30 When science disagrees with your religion, do you believe science?",No,27
Serbia,Q30,"Q30 When science disagrees with your religion, do you believe science?",It depends,29
Serbia,Q30,"Q30 When science disagrees with your religion, do you believe science?",Don't know/refused,3
Sierra Leone,Q1,Q1 How much do you know about science?,A lot,3
Sierra Leone,Q1,Q1 How much do you know about science?,Some,14
Sierra Leone,Q1,Q1 How much do you know about science?,Not much,16
Sierra Leone,Q1,Q1 How much do you know about science?,Not at all,55
Sierra Leone,Q1,Q1 How much do you know about science?,Don't know/refused,12
Sierra Leone,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,A lot,6
Sierra Leone,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Some,21
Sierra Leone,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not much,28
Sierra Leone,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not at all,34
Sierra Leone,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Don't know/refused,11
Sierra Leone,Q3,Q3 Do you think studying disease is a part of science?,Yes,61
Sierra Leone,Q3,Q3 Do you think studying disease is a part of science?,No,12
Sierra Leone,Q3,Q3 Do you think studying disease is a part of science?,Don't know/refused,27
Sierra Leone,Q5A,Q5A Did you learn about science at primary school?,Yes,39
Sierra Leone,Q5A,Q5A Did you learn about science at primary school?,No,34
Sierra Leone,Q5A,Q5A Did you learn about science at primary school?,N/A,22
Sierra Leone,Q5A,Q5A Did you learn about science at primary school?,Don't know/refused,5
Sierra Leone,Q5B,Q5B Did you learn about science at secondary school?,Yes,42
Sierra Leone,Q5B,Q5B Did you learn about science at secondary school?,No,47
Sierra Leone,Q5B,Q5B Did you learn about science at secondary school?,N/A,6
Sierra Leone,Q5B,Q5B Did you learn about science at secondary school?,Don't know/refused,5
Sierra Leone,Q5C,Q5C Did you learn about science at college/university?,Yes,10
Sierra Leone,Q5C,Q5C Did you learn about science at college/university?,No,66
Sierra Leone,Q5C,Q5C Did you learn about science at college/university?,N/A,17
Sierra Leone,Q5C,Q5C Did you learn about science at college/university?,Don't know/refused,6
Sierra Leone,Q6,Q6  Have you tried to get science information in the past 30 days?,Yes,22
Sierra Leone,Q6,Q6  Have you tried to get science information in the past 30 days?,No,71
Sierra Leone,Q6,Q6  Have you tried to get science information in the past 30 days?,Don't know/refused,8
Sierra Leone,Q7,Q7  Have you tried to get health information in the past 30 days?,Yes,28
Sierra Leone,Q7,Q7  Have you tried to get health information in the past 30 days?,No,68
Sierra Leone,Q7,Q7  Have you tried to get health information in the past 30 days?,Don't know/refused,4
Sierra Leone,Q8,Q8  Would you like to know more about science?,Yes,80
Sierra Leone,Q8,Q8  Would you like to know more about science?,No,14
Sierra Leone,Q8,Q8  Would you like to know more about science?,Don't know/refused,6
Sierra Leone,Q9,Q8  Would you like to know more about medicine/disease/health?,Yes,85
Sierra Leone,Q9,Q8  Would you like to know more about medicine/disease/health?,No,11
Sierra Leone,Q9,Q8  Would you like to know more about medicine/disease/health?,Don't know/refused,4
Sierra Leone,Q10A,Q10A Do you have confidence in non profit organisations?,Yes,69
Sierra Leone,Q10A,Q10A Do you have confidence in non profit organisations?,No,21
Sierra Leone,Q10A,Q10A Do you have confidence in non profit organisations?,Don't know/refused,10
Sierra Leone,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Yes,74
Sierra Leone,Q10B,Q10B Do you have confidence in hospitals/health clinics?,No,23
Sierra Leone,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Don't know/refused,3
Sierra Leone,Q11A,Q11A How much do you trust people in your neighbourhood?,A lot,43
Sierra Leone,Q11A,Q11A How much do you trust people in your neighbourhood?,Some,26
Sierra Leone,Q11A,Q11A How much do you trust people in your neighbourhood?,Not much,17
Sierra Leone,Q11A,Q11A How much do you trust people in your neighbourhood?,Not at all,12
Sierra Leone,Q11A,Q11A How much do you trust people in your neighbourhood?,Don't know/refused,2
Sierra Leone,Q11B,Q11B How much do you trust this country's national government?,A lot,42
Sierra Leone,Q11B,Q11B How much do you trust this country's national government?,Some,22
Sierra Leone,Q11B,Q11B How much do you trust this country's national government?,Not much,18
Sierra Leone,Q11B,Q11B How much do you trust this country's national government?,Not at all,13
Sierra Leone,Q11B,Q11B How much do you trust this country's national government?,Don't know/refused,5
Sierra Leone,Q11C,Q11C How much do you trust scientists in this country?,A lot,28
Sierra Leone,Q11C,Q11C How much do you trust scientists in this country?,Some,23
Sierra Leone,Q11C,Q11C How much do you trust scientists in this country?,Not much,16
Sierra Leone,Q11C,Q11C How much do you trust scientists in this country?,Not at all,12
Sierra Leone,Q11C,Q11C How much do you trust scientists in this country?,Don't know/refused,20
Sierra Leone,Q11D,Q11D How much do you trust journalists in this country?,A lot,35
Sierra Leone,Q11D,Q11D How much do you trust journalists in this country?,Some,27
Sierra Leone,Q11D,Q11D How much do you trust journalists in this country?,Not much,18
Sierra Leone,Q11D,Q11D How much do you trust journalists in this country?,Not at all,11
Sierra Leone,Q11D,Q11D How much do you trust journalists in this country?,Don't know/refused,8
Sierra Leone,Q11E,Q11E How much do you trust doctors & nurses in this country?,A lot,41
Sierra Leone,Q11E,Q11E How much do you trust doctors & nurses in this country?,Some,31
Sierra Leone,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not much,16
Sierra Leone,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not at all,11
Sierra Leone,Q11E,Q11E How much do you trust doctors & nurses in this country?,Don't know/refused,2
Sierra Leone,Q11F,Q11F How much do you trust NGO workers in this country?,A lot,35
Sierra Leone,Q11F,Q11F How much do you trust NGO workers in this country?,Some,28
Sierra Leone,Q11F,Q11F How much do you trust NGO workers in this country?,Not much,18
Sierra Leone,Q11F,Q11F How much do you trust NGO workers in this country?,Not at all,11
Sierra Leone,Q11F,Q11F How much do you trust NGO workers in this country?,Don't know/refused,8
Sierra Leone,Q11G,Q11G How much do you trust traditional healers in this country?,A lot,22
Sierra Leone,Q11G,Q11G How much do you trust traditional healers in this country?,Some,21
Sierra Leone,Q11G,Q11G How much do you trust traditional healers in this country?,Not much,19
Sierra Leone,Q11G,Q11G How much do you trust traditional healers in this country?,Not at all,33
Sierra Leone,Q11G,Q11G How much do you trust traditional healers in this country?,Don't know/refused,6
Sierra Leone,Q12,Q12 How much do you trust science?,A lot,26
Sierra Leone,Q12,Q12 How much do you trust science?,Some,23
Sierra Leone,Q12,Q12 How much do you trust science?,Not much,21
Sierra Leone,Q12,Q12 How much do you trust science?,Not at all,13
Sierra Leone,Q12,Q12 How much do you trust science?,Don't know/refused,17
